text_id,source,created_utc,text,district,place_id,place_name,lat,lon,category,sentiment_label,sentiment_score,topic
demo_004097,demo,2024-07-14 22:38:00+00:00,"Not sure if it's just me but brilliant night out in Kemptown, Nanima Asian Kitchen & Café was exactly what we needed.",kemptown,node/2652023979,Nanima Asian Kitchen & Café,50.8186144,-0.1213871,food,pos,0.9994127750396729,nightlife
demo_006737,demo,2024-07-15 01:58:00+00:00,Quick update for anyone asking: prices at We Love Falafel are about what you'd expect for North Laine these days.,north_laine,way/138143368,We Love Falafel,50.8274192,-0.1377262,cafe,neu,-0.973727524280548,unknown
demo_008309,demo,2024-07-15 03:11:00+00:00,"Went out in Kemptown, decent enough night, nothing special and went to Brighton Inn Boutique Guest Accommodation for lunch, food was fine, nothing remarkable either way.",kemptown,node/9093919481,Brighton Inn Boutique Guest Accommodation,50.8196098,-0.1246651,accommodation,neu,-0.8830751180648804,food
demo_005609,demo,2024-07-15 07:50:00+00:00,"Popped in on the way home, The Lanes is about as clean as any city centre, which isn't saying much.",the_lanes,node/7015013109,Gourmet Chef Kitchen,50.8232475,-0.1445298,food,neg,-0.9971203804016112,cleanliness
demo_004931,demo,2024-07-15 08:00:00+00:00,"Prices at Belgian Waffles are reasonable for what you get, which is rare around here and love the atmosphere in Seafront, it has a character you don't get anywhere else.",seafront,node/1527601347,Belgian Waffles,50.8159667,-0.1369447,food,neu,0.9949299693107604,atmosphere
demo_005352,demo,2024-07-15 11:28:00+00:00,"Quick update for anyone asking: went to Boho Gelato for lunch, food was fine, nothing remarkable either way. On top of that, went out in The Lanes, decent enough night, nothing special.",the_lanes,node/9863263398,Boho Gelato,50.8201078,-0.1387594,food,neu,-0.8875676989555359,food
demo_007894,demo,2024-07-15 15:13:00+00:00,"To be fair, parked in the multi storey for The Lanes, expensive but at least it exists and went to Sea View Convenience for lunch, food was fine, nothing remarkable either way.",the_lanes,node/1780325293,Sea View Convenience,50.8203779,-0.1427498,shopping,neu,0.927483081817627,food
demo_007951,demo,2024-07-16 03:54:00+00:00,"First time visiting and North Laine was buzzing today in the best way, great energy everywhere. Also, wandered around North Laine for hours, the independent shops and street art make it.",north_laine,node/1273301708,PureGym,50.82583,-0.1412971,outdoor,pos,0.99965238571167,atmosphere
demo_008911,demo,2024-07-16 06:46:00+00:00,"Went to The Great Brighton Rock Shop for lunch, food was fine, nothing remarkable either way.",the_lanes,node/6568381002,The Great Brighton Rock Shop,50.8204026,-0.142823,shopping,neu,-0.7731414437294006,food
demo_000769,demo,2024-07-16 10:02:00+00:00,"To be fair, surprisingly good value at Thai Spice considering how central The Lanes is. That said, avoid The Lanes at weekends unless you enjoy being shoved along the pavement.",the_lanes,node/599150171,Thai Spice,50.8221356,-0.1437628,food,pos,0.996281087398529,price
demo_003319,demo,2024-07-16 12:59:00+00:00,"First time visiting and wandered around North Laine for hours, the independent shops and street art make it.",north_laine,node/6241385936,Bread & Milk,50.8282874,-0.1379705,cafe,pos,0.9983845949172974,unknown
demo_005126,demo,2024-07-16 15:08:00+00:00,"Cheap and cheerful in Seafront, you can still eat well without spending a fortune although far too crowded in Seafront, lost all the charm it has midweek.",seafront,way/236761964,Princes Marine Hotel,50.8260386,-0.181904,accommodation,neu,-0.8869130611419678,price
demo_007973,demo,2024-07-16 15:11:00+00:00,"Not sure if it's just me but prices at Black Rock Beachcombers: Engineering are reasonable for what you get, which is rare around here.",kemptown,node/13684289329,Black Rock Beachcombers: Engineering,50.8159919,-0.1187048,culture,neu,0.7083175778388977,unknown
demo_004855,demo,2024-07-16 19:59:00+00:00,"Popped in on the way home, ordered the special at Cafe Quench and it arrived overcooked and dry. Downside is there's a proper community feel around Cafe Quench, everyone knows each other.",hove,node/6515376799,Cafe Quench,50.830496,-0.1729451,cafe,neg,-0.995759904384613,unknown
demo_005099,demo,2024-07-16 23:32:00+00:00,"Honestly, wandered around Hove for hours, the independent shops and street art make it.",hove,node/13171238483,Salvage,50.8261531,-0.1610137,cafe,neu,0.99355810880661,unknown
demo_007571,demo,2024-07-17 00:20:00+00:00,"Seagulls doing seagull things on the Seafront, as always. Also, Seafront was busy, about what you'd expect for the time of year.",seafront,node/12578597269,Drift,50.8212136,-0.1505481,nightlife,neu,-0.9776240587234496,crowds
demo_003647,demo,2024-07-17 03:08:00+00:00,"North Laine was busy, about what you'd expect for the time of year and went to Yummy Kũrtõs for lunch, food was fine, nothing remarkable either way.",north_laine,node/12745136607,Yummy Kũrtõs,50.8258328,-0.1398245,cafe,neu,0.9820863008499146,food
demo_000000,demo,2024-07-17 04:47:00+00:00,"Bit of a mixed one: Seafront looked properly clean this week, someone's clearly been on it. Seafront was buzzing today in the best way, great energy everywhere.",seafront,node/24343327,Queen Victoria Statue,50.8246296,-0.1692588,culture,pos,0.9993489384651184,atmosphere
demo_003602,demo,2024-07-17 11:54:00+00:00,"Went last weekend and the food at Brighton Inn Boutique Guest Accommodation was bland and lukewarm, sent half of it back. On top of that, bins overflowing all along the street in Kemptown again.",kemptown,node/9093919481,Brighton Inn Boutique Guest Accommodation,50.8196098,-0.1246651,accommodation,neg,-0.9996390342712402,food
demo_000958,demo,2024-07-17 12:24:00+00:00,"To be fair, Maka has such a warm, welcoming vibe, felt at home straight away.",seafront,node/1508704070,Maka,50.8249942,-0.1764046,cafe,pos,0.9996888637542723,atmosphere
demo_003779,demo,2024-07-17 12:55:00+00:00,"Not sure if it's just me but surprisingly quiet corner of North Laine, you can actually have a conversation and staff at Five Guys were friendly and attentive without hovering.",north_laine,node/1187807354,Five Guys,50.8242478,-0.1391025,food,pos,0.9953304529190063,service
demo_005389,demo,2024-07-17 16:08:00+00:00,"Prices at The Bright Helm are about what you'd expect for The Lanes these days and went out in The Lanes, decent enough night, nothing special.",the_lanes,node/416683903,The Bright Helm,50.8223525,-0.144318,nightlife,neu,-0.9420450925827026,unknown
demo_006070,demo,2024-07-17 19:51:00+00:00,"Bit of a mixed one: cheap and cheerful in Seafront, you can still eat well without spending a fortune. That said, honestly the meal at Cookbookbake was forgettable, wouldn't order it again.",seafront,way/934674695,Cookbookbake,50.8250091,-0.1756677,shopping,neu,0.7427169680595398,food
demo_001908,demo,2024-07-17 20:16:00+00:00,"First time visiting and service at Bagelman was ok, a bit slow but they were clearly short staffed. Also, prices at Bagelman are about what you'd expect for The Lanes these days.",the_lanes,node/4570482909,Bagelman,50.823491,-0.1403467,food,neg,-0.997744917869568,service
demo_007349,demo,2024-07-17 20:56:00+00:00,"Been going for years and the bars around Shiv News & Convenience Store are consistently good, proper friendly crowd although the food at Shiv News & Convenience Store was bland and lukewarm, sent half of it back.",kemptown,node/9921274834,Shiv News & Convenience Store,50.8202688,-0.1310094,shopping,pos,0.9983041286468506,food
demo_004930,demo,2024-07-17 21:55:00+00:00,"First time visiting and cheap and cheerful in Kemptown, you can still eat well without spending a fortune.",kemptown,way/137427144,Morrisons,50.8211122,-0.1354204,shopping,neu,0.987981140613556,price
demo_005636,demo,2024-07-17 22:18:00+00:00,"Cheap and cheerful in The Lanes, you can still eat well without spending a fortune. Downside is the food at Toast was bland and lukewarm, sent half of it back.",the_lanes,node/12074952053,Toast,50.8223574,-0.142418,shopping,neg,-0.998268723487854,food
demo_008391,demo,2024-07-17 23:21:00+00:00,"Bit of a mixed one: Kemptown still has the best nightlife in the city, nothing comes close. Also, brilliant night out in Kemptown, Coward's Guest House was exactly what we needed.",kemptown,node/9093919459,Coward's Guest House,50.8208231,-0.1300858,accommodation,pos,0.9960988759994508,nightlife
demo_003861,demo,2024-07-18 01:30:00+00:00,"Far too crowded in North Laine, lost all the charm it has midweek.",north_laine,node/13078970074,99 Supermarket,50.825762,-0.1426463,shopping,neg,-0.9997722506523132,crowds
demo_000500,demo,2024-07-18 04:28:00+00:00,"Not sure if it's just me but genuinely lovely service at Gourmet Bangers, they went out of their way to help and cheap and cheerful in North Laine, you can still eat well without spending a fortune.",north_laine,node/11140024299,Gourmet Bangers,50.8287314,-0.1413407,food,pos,0.9987514019012452,price
demo_006590,demo,2024-07-18 05:12:00+00:00,"Honestly, prices at Mr Wang Hot Pot are reasonable for what you get, which is rare around here. On top of that, the independent shops in North Laine are why I still love this city.",north_laine,node/9687661016,Mr Wang Hot Pot,50.8277638,-0.1417869,food,pos,0.9992756247520448,unknown
demo_005431,demo,2024-07-18 10:23:00+00:00,"Bit of a mixed one: actually found parking near Etch. By Steven Edwards without circling for an hour, small miracle.",hove,node/6515384474,Etch. By Steven Edwards,50.8286648,-0.1784871,food,neu,-0.9882609248161316,parking
demo_008864,demo,2024-07-18 12:42:00+00:00,"Popped in on the way home, Seafront looked properly clean this week, someone's clearly been on it. prices at King Alfred Leisure Centre are reasonable for what you get, which is rare around here.",seafront,way/236763154,King Alfred Leisure Centre,50.8249641,-0.1788934,outdoor,neu,0.9526199102401732,cleanliness
demo_005473,demo,2024-07-18 12:51:00+00:00,"First time visiting and Kemptown on a sunny afternoon is genuinely one of my favourite places to be. On top of that, surprisingly good value at Ground considering how central Kemptown is.",kemptown,node/8486223935,Ground,50.8177253,-0.1185886,cafe,pos,0.9998401403427124,price
demo_003344,demo,2024-07-18 13:17:00+00:00,"Popped in on the way home, staff at Zeytoon were friendly and attentive without hovering.",the_lanes,node/1528978698,Zeytoon,50.8232818,-0.1435844,nightlife,pos,0.9978954792022704,service
demo_001361,demo,2024-07-18 13:34:00+00:00,"Prices at Hove Lawns are reasonable for what you get, which is rare around here.",seafront,way/497022471,Hove Lawns,50.8234832,-0.1646434,outdoor,neu,0.9752867221832277,unknown
demo_008134,demo,2024-07-18 16:55:00+00:00,"Went last weekend and surprisingly good value at Haus of Chai considering how central The Lanes is. prices at Haus of Chai are reasonable for what you get, which is rare around here.",the_lanes,node/7019564637,Haus of Chai,50.8212709,-0.1400934,cafe,pos,0.9950077533721924,price
demo_004973,demo,2024-07-18 21:40:00+00:00,"Litter everywhere near Franco's Osteria, nobody seems to collect it.",seafront,way/934674698,Franco's Osteria,50.8249765,-0.175414,food,neg,-0.9996882677078248,cleanliness
demo_006611,demo,2024-07-18 22:30:00+00:00,"The gulls near The Better Half are genuinely aggressive now, someone will get hurt although Seafront looked properly clean this week, someone's clearly been on it.",seafront,node/15209248,The Better Half,50.8256025,-0.1751866,nightlife,neg,-0.9983463287353516,cleanliness
demo_000636,demo,2024-07-19 01:37:00+00:00,"Quick update for anyone asking: standard menu at The Queery, does the job if you're hungry.",kemptown,node/12732060602,The Queery,50.8216145,-0.1343975,shopping,neu,-0.9851919412612916,food
demo_003086,demo,2024-07-19 05:27:00+00:00,"Quick update for anyone asking: prices at Gourmet Chef Kitchen are reasonable for what you get, which is rare around here.",the_lanes,node/7015013109,Gourmet Chef Kitchen,50.8232475,-0.1445298,food,neu,0.7337828874588013,unknown
demo_004878,demo,2024-07-19 06:16:00+00:00,"Honestly, the atmosphere in North Laine has really gone downhill in the last couple of years.",north_laine,node/13065652898,Naked Chips,50.8287792,-0.1414421,food,neg,-0.9985748529434204,atmosphere
demo_004630,demo,2024-07-19 06:47:00+00:00,"To be fair, parked in the multi storey for Kemptown, expensive but at least it exists.",kemptown,way/1280888426,New Steine,50.8201588,-0.1320369,accommodation,pos,0.9965856075286864,price
demo_002456,demo,2024-07-19 12:25:00+00:00,"Love the atmosphere in Hove, it has a character you don't get anywhere else.",hove,node/6515376823,Raystede,50.8293031,-0.1737791,shopping,neu,0.994124710559845,atmosphere
demo_000052,demo,2024-07-19 13:21:00+00:00,"First time visiting and genuinely lovely service at Flock, they went out of their way to help.",north_laine,node/8786454506,Flock,50.8269727,-0.1379317,shopping,pos,0.9977810978889464,service
demo_008683,demo,2024-07-19 18:38:00+00:00,"Not sure if it's just me but Seafront was busy, about what you'd expect for the time of year.",seafront,way/139322752,Helter Skelter,50.8155501,-0.1376066,culture,neu,-0.9916049242019652,crowds
demo_008289,demo,2024-07-20 11:04:00+00:00,"Quick update for anyone asking: Kemptown is fine during the day, I'd be more careful late at night. On top of that, went out in Kemptown, decent enough night, nothing special.",kemptown,node/11196218665,Open Bakery,50.823617,-0.1281061,cafe,neu,0.7228822708129883,unknown
demo_006364,demo,2024-07-20 11:17:00+00:00,"Cheap and cheerful in Seafront, you can still eat well without spending a fortune. we shared a few small plates at Brighton Seafront Art Pieces and every single one was delicious.",seafront,node/12578481815,Brighton Seafront Art Pieces,50.8214743,-0.1516742,culture,pos,0.9997583031654358,food
demo_002721,demo,2024-07-20 14:01:00+00:00,First time visiting and paid a lot at Thai Kitchen for a tiny portion that tasted of nothing.,north_laine,node/7020312944,Thai Kitchen,50.8261281,-0.1413777,food,neg,-0.9985516667366028,food
demo_006926,demo,2024-07-20 15:50:00+00:00,"Domino's has such a warm, welcoming vibe, felt at home straight away and the food at Domino's was genuinely excellent, easily the best meal I've had this month.",hove,node/10784474191,Domino's,50.8391148,-0.178455,food,pos,0.9998774528503418,food
